id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CRrIvOwto50,https://www.instagram.com/p/CRrIvOwto50/,141,#eisteefreunde #jetferros #kombucha #waldbeere #minze #fermentiert #gegoren #lebendig #eistee #icedtea #test #produkttest #testen #ausprobieren #review #produktreview #lecker #freitag #wochenende #tea #tealover #teeliebe #icetea #tee #köln #cologne #gesund #healthy #organic #nachhaltig,"Jetferro's Kombucha Waldbeere Minze!⁠ ⁠ Intensitea: 🌱🌱⁠ Sweetness: 🌱🌱🌱⁠ Flavor: 🌱🌱🌱🌱⁠ Organic: 🌱🌱🌱🌱🌱⁠ Total: 🌱🌱🌱🌱⁠ ⁠ Fazit: Jetferro wagt einen Ausflug durch Wald und Wiesen und kommt mit einer Handvoll Waldbeeren und frischer Minze zurück. Diese Mischung - in Form eines Bio-Tee-Mixes - wird wie auch bei den anderen Jetferro's dem üblichen fermentierten Teeaufguss zugefügt. Die Minze bringt kühlende Frische, der Waldfrucht-Aufguss beerige Süße - die Fermentationsnoten halten sich eher im Hintergrund. Gerade für Einsteiger in den Bereich Kombucha empfehlen wir diese Sorte - unbedingt probieren!⁠ ⁠                                                             ⁠ *Anzeige",,2021-07-23T15:03:45.000Z
CScDlCNLo6a,https://www.instagram.com/p/CScDlCNLo6a/,187,#eisteefreunde #bratee #bali #baliedition #limited #limitededition #mehrfrucht #vanille #eistee #icedtea #tea #capi #capital #capitalbra #bratan #bratina #lecker #tealover #teeliebe #icetea #test #produkttest #sommer #lecker #rap #deutschrap #rappenundeistee #tee #stuttgart #berlin,"BraTee Bali Edition! ⁠ ⁠ Intensitea: 🌱🌱⁠ Sweetness: 🌱🌱🌱🌱⁠ Flavor: 🌱🌱🌱🌱⁠ Organic: 🌱🌱⁠ Total: 🌱🌱🌱🌱⁠ ⁠ Fazit: lange wurder er angepriesen, jetzt ist er da. Der BraTee in der geheimnisvollen Bali-Edition setzt auf einen direkt gebrühten Grüntee, welcher leicht durchkommt - echte Tee-Enthusiasten werden jedoch eher enttäuscht. Dafür schlägt die Geschmacks-Komposition ein wie eine Bombe: fruchtig-frische Noten aus Mango- und Passionsfrucht-Saft kombiniert mit einem floralen und angenehmen Vanille-Aroma erzeugen einen super abgestimmten Gesamt-Geschmack. Wer sich hierbei nicht an einen weißen Sandstrand auf Bali katapultiert fühlt, hat etwas falsch gemacht. Die Sweetness des BraTees ist gewohnt hoch, passt jedoch zum Gesamt-Aroma. Ein Hauch Zitronensäure rundet die Bali Edition gekonnt ab und macht den BraTee zu einem echten Exoten unter den Eistees. Für uns der bisher beste BraTee, der durch sein besonderes und gut abgeschmecktes Aroma überzeugt!⁠ ⁠                                                             ⁠ *Anzeige Soo lecker 💚 🔥🔥 WO IST SUCHTEA Ach ja, den habe ich ja auch noch zum Probieren hier. Florale Note schreckt mich allerdings etwas ab. Love it 🙌👏❤️ 😍😍😍😍😍😮 Hat aber mit Eistee nix mehr zu tun. Schmeckt wie ein Multivitamin Fruchtsaftgetränk mit Vanillenote. Schmeckt nach Sommer",,2021-08-11T15:02:19.000Z
CRB7s1enmhj,https://www.instagram.com/p/CRB7s1enmhj/,217,#eisteefreunde #bratee #bra #capi #capitalbra #bratan #bratina #zitrone #lemon #rap #eistee #icedtea #tea #tealover #produkttest #test #ausprobieren #teeliebe #icetea #tee #sommer #erfrischen #erfrischung #rappermacheneistee #warm #chillig #mittwoch #feierabend #wednesday #berlin,"BraTee Zitrone!⁠ ⁠ Intensitea: 🌱🌱⁠ Sweetness: 🌱🌱🌱🌱⁠ Flavor: 🌱🌱🌱🌱⁠ Organic: 🌱🌱⁠ Total: 🌱🌱⁠ ⁠ Fazit: der (vorerst) letzte Eistee aus dem Hause Bra tritt an als Gegner zum bisherigen Favoriten Pfirsich. Das Tee-Aroma ist ganz weit hinten anzusiedeln und erzeugt eine relativ niedrige Intensitea. Das Hauptaroma ist Zitrone pur! Schön sauer mit leicht herben Noten, jedoch insgesamt relativ künstlich, wie wir es von anderen Standard-Eistees bereits kennen. Zum intensiven Flavor gesellt sich ebenfalls eine intensive Sweetness, die dem künstlichen Aroma die Krone aufsetzt. Zusammengefasst kann es der BraTee Zitrone nicht mit dem Pfirsich-Bruder aufnehmen und bildet das Schlusslicht der BraTee-Reihe.⁠ ⁠                                                             ⁠ *Anzeige Ich warte noch auch Wonderbratee Besteee 💯 Cute 😍😍😍",,2021-07-07T15:02:35.000Z
CRg1PKxlelN,https://www.instagram.com/p/CRg1PKxlelN/,142,#eisteefreunde #jumbo #goodenergy #energy #energydrink #eistee #netherlands #niederlande #holland #icedtea #grüntee #grünertee #greentea #cranberry #granatapfel #ingwer #international #teste #testen #ausprobieren #produkttest #montag #tea #tealover #teeliebe #icetea #tee #veghel #supermarkt #einkaufen,"Jumbo good energy!⁠ ⁠ Intensitea: 🌱🌱⁠ Sweetness: 🌱🌱🌱🌱⁠ Flavor: 🌱🌱🌱🌱⁠ Organic: 🌱🌱⁠ Total: 🌱🌱⁠ ⁠ Fazit: direkt aus Holland steht der zweite Eistee der Supermarktkette Jumbo auf dem Tisch. Er hört auf den Namen ""good energy"" und setzt auf ein Grüntee-Extrakt, welches geschmacklich kaum durchkommt. Das Aroma wird mit Cranberry und Granatapfel angepriesen und ist intensiv vorhanden. Neben den beiden Hauptaromen versteckt sich noch eine leicht-scharfe Ingwernote, die wohltuend für Hals und Rachen ist. Doch scheinbar wird auch auf weitere, nicht näher definierte ""Aromen"" zurückgegriffen, die besonders als Geruch wahrnehmbar sind: der ""good energy"" erinnert tatsächlich an klassische Energy-Drinks, wie wir sie in Form von roten Bullen oder Monstern kennen. In Kombination mit der starken Sweetness der Süßstoffe, wird das Eisteearoma insgesamt ziemlich verfremdet. Unterm Strich kein besonders gelungener Eistee, eher ein Versuch eines verkappten Energy-Drinks.⁠ ⁠                                                             ⁠ *Anzeige Yuck. Aber die Jumbo Märkte sind Pflicht wenn man in NL ist... Ihr seid ja auch verrückt. Hängt Euch Eistee nicht auch mal zum Halse raus? Vorbildlich. Aber ihr tut euch bestimmt immer nen Schuss Gin dazu😂",,2021-07-19T15:01:59.000Z
CRZG2g6LB7h,https://www.instagram.com/p/CRZG2g6LB7h/,170,#eisteefreunde #pfanner #lemon #lime #zitrone #limette #teamzitrone #eistee #wenigerzucker #gesund #abnehmen #icedtea #kalorien #tea #schwarztee #hibiskus #hagebutte #tealover #freitag #friday #wochenende #teeliebe #produkttest #testen #ausprobieren #zuckerreduziert #weightwatchers #icetea #tee #hamburg,"Pfanner Ice Tea Lemon-Lime!⁠ ⁠ Intensitea: 🌱 🌱 🌱⁠ Sweetness: 🌱 🌱⁠ Flavor: 🌱 🌱 🌱⁠ Organic: 🌱 🌱 🌱⁠ Total: 🌱 🌱 🌱 🌱⁠ ⁠ Fazit: wieder mal ein Klassiker vom Eistee-Riesen Pfanner - geht einfach immer! Basis ist ein Schwarztee-Aufguss, der mit Hibiskus und Hagebutte verfeinert wurde. Die Intensitea ist relativ gut vorhanden, was für Eistees dieser Klasse eher ungewöhnlich ist. Geschmacklich liegt eine Mischung aus Zitrone und Limette vor. Beide Aromen sind präsent, aber nicht zu aufdringlich. Die herbe Limette und die saure Zitrone erzeugen ein top Zusammenspiel der Citruswelt. Die Sweetness ist in dieser zuckerreduzierten Probe relativ niedrig - fehlen tut sie überhaupt nicht! Ein guter Schuss zusätzliche Säure komplettiert den Lemon-Lime von Pfanner. Uns schmeckt's richtig gut! Pfanner ist und bleibt ein guter und solider Eistee-Produzent.⁠ ⁠                                                             ⁠ *Anzeige Ich behaupte dass Pfanner im Gesamtbild sogar der beste Eistee Hersteller ist. 😍",,2021-07-16T15:02:09.000Z
CR9J-9ZtB-j,https://www.instagram.com/p/CR9J-9ZtB-j/,107,#eisteefreunde #christinen #christinenbrunnen #pfirsich #peach #teampfirsich #teamzitrone #eistee #icedtea #freitag #friday #wochenende #weekend #tea #tealover #teeliebe #icetea #test #testen #produkttest #ausprobieren #stevia #kalorien #zucker #tee #sommer #warm #erfrischen #erfrischung #yummi,"Christinen Eistee Pfirsich! ⁠ ⁠ Intensitea: 🌱🌱⁠ Sweetness: 🌱🌱🌱🌱⁠ Flavor: 🌱🌱🌱🌱⁠ Organic: 🌱🌱⁠ Total: 🌱🌱⁠ ⁠ Fazit: heute kein ""Quick Drink"", dafür direkt der Eistee aus dem Hause Christinen. Der Wasser-Abfüller setzt beim Eistee Pfirsich auf ein nicht näher definiertes Tee-Extrakt, welches nur in Ansätzen wahrnehmbar ist. Die Intensitea fällt entsprechend niedrig aus. Das Aroma setzt auf künstliche und starke Pfirsich-Noten und reiht sich in die große Menge der Standard-Pfirsich-Vertreter ein. Sweetness ist stark vorhanden und wird neben dem Zucker von alternativen Süßungsmitteln unterstützt - künstliche Aromen des Stevias gibts gratis. Ein Klacks Säure, fertig ist der Pfirsich-Eistee. Haut uns leider nicht wirklich vom Hocker, jedoch ein Hauch besser als die interne Konkurrenz!⁠ ⁠                                                             ⁠ *Anzeige Pfirsich ist fantastisch lecker im alle Tees 😀👍🏽☀️🫖",,2021-07-30T15:02:17.000Z
CQ8yG10DtHF,https://www.instagram.com/p/CQ8yG10DtHF/,166,#eisteefreunde #lamate #lama #mate #eistee #icedtea #tea #peru #südamerika #rewe #bestewahl #köln #tealover #montag #feierabend #sommer #dose #can #teeliebe #icetea #tee #lecker #wach #erfrischend #koffein #besseralskaffee #wochenstart #produkttest #testen #ausprobieren,"Lamate Original!⁠ ⁠ Intensitea: 🌱🌱🌱🌱⁠ Sweetness: 🌱🌱🌱⁠ Flavor: 🌱⁠ Organic: 🌱🌱⁠ Total: 🌱🌱🌱⁠ ⁠ Fazit: das Lama hat wieder zugeschlagen! Heute in der puren Version ohne viel Schnickschnack. Basis ist ein Mate-Aufguss aus einem relativ starken und kernigen Mate-Extrakt. Rauchige Noten werden kombiniert mit einem bitteren Abgang und ist somit sicher nichts für Jederfrau. Die intensive Mate wird gekontert von einer guten Sweetness, die durch den Kontrast ebenfalls sehr intensiv wahrnehmbar ist. Ein zugesetztes Aroma fehlt gänzlich - lediglich ein Hauch Zitronensäure rundet die Mate vom Lama ab. Unterm Strich eine solide Nummer mit starkem Mate-Charakter.⁠ ⁠                                                           ⁠ *Anzeige ❤️🤤🤤❤️ 😍😍😍😍",,2021-07-05T15:01:38.000Z
CQ54v38MsuS,https://www.instagram.com/p/CQ54v38MsuS/,232,#eisteefreunde #liebherz #beeren #erdbeeren #sommer #eistee #erfrischung #rezept #rezepte #kochen #küche #selbstgemacht #selbermachen #homemade #nachhaltig #gesund #abnehmen #lecker #frisch #warm #einfachkochen #produkttest #mjam #gender #köln #berlin #hamburg #münchen #erdbeere #rotwiedieliebe,"Eistee des Monats Juli 2021: Erdbeer-Minz-(Blitz-)Eistee!⁠ ⁠ So lange es frische Erdbeeren gibt, kommt bei uns (fast) nichts anderes in den Eistee. Die Erdbeeren haben jetzt ihre Süße voll entwickelt - die frischen Beeren spielen hier trotzdem nur eine Nebenrolle. Wieso ist das so? Ganz einfach: die vollaromatisch-fruchtige Teemischung Dickens Dublin von   benötigt keine große Unterstützung! Was genau steckt jetzt drin?⁠ ⁠ 15gr. Dickens Dublin (wurde uns zur Verfügung gestellt von   - Danke!)⁠ 500ml Wasser⁠ 2 Stängel Minze⁠ 2 Kugeln Erdbeersorbet⁠ ⁠ Wie wirds gemacht?⁠ ⁠ Wasser aufkochen und Tee 10 Minuten ziehen lassen, Minze hinzugeben und etwas abkühlen lassen. In ein Glas zwei Eiswürfel, die beiden Kugeln Erdbeersorbet und ein paar frische Erdbeeren geben. Den noch leicht warmen Tee durch ein Sieb einschenken und direkt genießen!⁠ ⁠ Keine lange Abkühlphase, nur ein leichtes ""Ankühlen"" & den Rest erledigen Erdbeersorbet und Eiswürfel. Eine herrliche Komposition aus beeriger Süße, frischen Minznoten und einer leicht vanilligen Note - ein echtes Muss! Achtet beim Erdbeersorbet bitte auf die Qualität - sehr gut ist es ohne Zusatzstoffe, noch besser direkt selber zubereiten!   wirbt mit dem Slogan ""Kräutertee für Frauen"" - diese Mischung kommt aber bei allen Geschlechtern gleichermaßen gut an! Nix wie ran und nachmachen!⁠ ⁠                                                           ⁠ *Anzeige sieht sehr gut aus 😃 lecker 👍🏻 So schön präsentiert 😍👏👏👏 Habt ganz lieben Dank, auch für die großartige Präsentation. Liebe Grüße, Eva von LIEB-HERZ schnell los, Erdbeeren holen ! Das klingt lecker 👏👏   🍓🍓 Lecker🙃👍 Lecker Da würde jetzt auch der Gold Brew Tee in Erdbeer passen. Tolle Erfrischung Der sieht ja gut aus. 👍 👍😋",,2021-07-04T12:01:50.000Z
CROzq7jNygY,https://www.instagram.com/p/CROzq7jNygY/,154,#eisteefreunde #kombucha #fairment #klassik #eistee #icedtea #klassiker #lecker #yummi #testen #tea #tealover #test #produkttest #teeliebe #ausprobieren #icetea #montag #monday #feierabend #tee #organic #bio #nachhaltig #gesund #abnehmen #somer #warm #gesund #healthy,"fairment Kombucha Klassik!⁠ ⁠ Intensitea: 🌱⁠🌱⁠ Sweetness: 🌱⁠🌱🌱⁠ Flavor: 🌱⁠ Organic: 🌱⁠🌱🌱🌱🌱⁠ Total: 🌱⁠🌱🌱⁠ ⁠ Fazit: der Kombucha in der Sorte Klassik hält was sein Name verspricht - ein klassischer Kombucha der ohne viel Chichi auskommt. Die übliche Mischung aus Grün- und Schwarztee wurde mithilfe von Hefekulturen fermentiert, Kohlensäure hinzugefügt und fertig. Ausgeprägte aber dabei nicht aufdringliche Fermentations-Noten dominieren diesen Kombucha. Insgesamt eine runde Nummer. Ein solides Ding und für alle Liebhaber:innen von klassischen Kombuchas eine unbedingte Empfehlung!⁠ ⁠                                                             ⁠ *Anzeige",,2021-07-12T15:01:42.000Z
CQ1DuMylSj1,https://www.instagram.com/p/CQ1DuMylSj1/,138,#eisteefreunde #fruity #pfirsich #peach #eistee #süß #sweet #zucker #süßstoff #teampfirsich #sommer #icedtea #summer #tea #warm #tealover #hitze #pfanner #erfrischung #teeliebe #grünertee #greentea #icetea #produkttest #wochenende #freitag #friday #hochdiehändewochenende #test #tee,"Fruity Grüner Tee Pfirsich!⁠ ⁠ Intensitea: 🌱🌱⁠ Sweetness: 🌱🌱🌱🌱⁠ Flavor: 🌱🌱🌱⁠ Organic: 🌱🌱⁠ Total: 🌱🌱🌱⁠ ⁠ Fazit: den Fruity kennen wir bereits aus der Vergangenheit, heute jedoch in der Sorte Pfirsich. Basis ist ein Tee-Aufguss aus grünem Tee, dessen Intensitea relativ niedrig, jedoch durchaus erschmeckbar ist. Die Noten des Tees werden ziemlich schnell vom intensiv-süßen Pfirsich-Aroma abgelöst. Untermalt wird das Aroma von einer ebenso intensiven Sweetness - eine ganz schön süße Geschichte der Fruity. Säure on top darf hier nicht fehlen und rundet den Fruity ab. Die verwendeten Süßungsmittel und deren prägnante Aromen bleiben eher im Hintergrund - ein Glück! Unterm Strich ne echt süße Nummer, sodass der Name eventuell eher in Sweety umbenannt werden sollte?⁠ ⁠                                                             ⁠ *Anzeige Mega lecker 😍 Rewe🔥",,2021-07-02T15:01:46.000Z
CSB--oNMY0T,https://www.instagram.com/p/CSB--oNMY0T/,101,#eistee #eisteeohneende #rezept #rezepte #eisteedesmonats #chai #chaiseven #icedchailatte #chailatte #vegan #milk #alnatura #vly #indien #urlaub #sommer #kochen #einfachkochen #nachmachen #selfmade #homemade #vegetarisch #milch #milktea #erfrischung #teeliebe #tee #icetea #icedtea #summer,"Eistee des Monats August 2021: Iced-Chai-Latte!⁠ ⁠ Im August machen wir mal wieder eine geschmackliche Expedition in die Ferne: Corona lässt größere Fernreisen leider weiterhin nicht zu - in der Küche sind sie aber gerne erlaubt. Wir begeben uns dank   auf den Weg nach Indien und probieren uns an einem feinen, veganen Iced-Chai-Latte!⁠ ⁠ Was steckt drin?⁠ ⁠ 10gr. Masala Chai Blend (hier verwendet von   - vielen Dank an euch!)⁠ 150ml Wasser⁠ 200ml vegane Milchalternative (hier verwendet die ungesüsste Variante von  )⁠ 1EL Agavendicksaft⁠ ⁠ Wasser aufkochen und Chai aufgießen, 5 Minuten ziehen lassen. In der Zwischenzeit 200ml vegane Milchalternative mit 1EL Agavendicksaft anreichern. Ein Glas mit Eiswürfeln vorbereiten, Chai durch ein Sieb direkt auf die Eiswürfel geben, mit ""Milch"" auffüllen und direkt genießen!⁠ ⁠ Die leichte Süße, eine herrliche Würze sowie eine angenehme Schärfe, erzeugt durch die typischen Zutaten wie Ingwer, Kardamom und Nelke, machen diesen Chai zu etwas ganz Besonderem. Ein echter Genuss, den ihr unbedingt zuhause nachmachen solltet!⁠ ⁠ Das Beste an   ? Alle Zutaten sind in Bio-Qualität und besitzen keine zugesetzten Aromen! Erstehen könnt ihr dieses tolle Produkt unter anderem bei einem   in eurer Nähe.⁠ ⁠ Steht ihr auch auf Iced-Chai-Latte? Wir freuen uns auf euer Feedback!⁠ ⁠                                                           ⁠ *Anzeige 🙌🙌",,2021-08-01T12:00:59.000Z
CRl-01VNlbI,https://www.instagram.com/p/CRl-01VNlbI/,164,#eisteefreunde #share #guayusa #bio #himbeere #brombeere #beeren #berries #eistee #icedtea #tea #tealover #nachhaltig #organic #teeliebe #icetea #matcha #matchalover #tee #berlin #test #testen #ausprobieren #produkttest #südamerika #trinkwasser #wasser #spende #mittwoch #feierabend,"Share Bio Guayusa Himbeer & Brombeere! ⁠ ⁠ Intensitea: 🌱🌱🌱⁠ Sweetness: 🌱🌱⁠ Flavor: 🌱🌱🌱⁠ Organic: 🌱🌱🌱🌱⁠ Total: 🌱🌱🌱🌱⁠ ⁠ Fazit: ein Guayusa-Eistee aus dem Hause ""Share"". Basis ist ein toller Guayusa-Aufguss mit einer fein-herben Intensitea. Die leicht bitteren Noten des Tees werden durch die zwei beerigen Hauptakteure passend ergänzt. Himbeere und Brombeere soweit das Auge reicht. Die fruchtigen Noten der Beeren-Säfte kommen gut durch und wirken natürlich-frisch. Die Sweetness ist nur in Ansätzen vorhanden und wirkt ebenso natürlich wie das Aroma. Zugesetzte Säure in Form der klassischen Citrussäure untermalt das Beeren-Kompott. Unterm Strich ein top Guayusa-Eistee und der Beweis, dass der exotische Aufguss auch mit Beeren funktioniert!⁠ Und das Beste: für jede gekaufte Flasche spendet   einen Tag Trinkwasser an einen Menschen in Not!  ⁠                                                             ⁠ *Anzeige ❤️❤️❤️",,2021-07-21T15:01:55.000Z
CSrnMMFJ1Ir,https://www.instagram.com/p/CSrnMMFJ1Ir/,368,#treeoftea #tee #icetea #nestea #sommer #giveaway #verlosung #gewinnen #win #produkttest #gewinnspiel #überraschungsbox #lecker #eistee #geschenk #giveaways #verlosungen #gewinne #vielglück #berlin #matcha #eisteeohneende #fashion #testpaket #tester #giveawaytime #contest #win #verlosen #tasting,"🌱EISTEE-TESTER:INNEN GESUCHT🌱⁠ ⁠ Ihr wolltet mehr Test-Pakete? Ihr bekommt mehr Testpakete! Heute haben wir für euch heiße Ware aus Österreich am Start, die auf den Namen „Bio-Kraftstoff“ hört und vom Hersteller   stammt. Insgesamt 60 Dosen des Kraftstoffs suchen 10 neue Besitzerinnen - sichert euch jetzt 6 Dosen zum ausgiebigen Testen und Genießen! Was ihr dafür tun müsst? ⁠ ⁠ 🌱   folgen⁠ 🌱   folgen ⁠ 🌱 diesen Beitrag liken und kommentieren, mit wem ihr den Kraftstoff verkosten möchtet ⁠ ⁠ EXTRALOS: teilt diesen Beitrag in eurer Story und VERDOPPELT eure Gewinnchance!⁠ ⁠ Der Bio-Kraftstoff von   ist ein echter Wachmacher und setzt auf die belebende Kraft des grünen Tees. Dazu sorgt die beliebte Aromen-Kombination, bestehend aus Minze, Ingwer und Limette, für einen super Geschmack, den ihr nicht mehr missen möchtet. ⁠ ⁠ ⁠Die Auslosung endet am 24.08.2021 um 20:00. Die Gewinner:innen werden anschließend bekanntgegeben und benachrichtigt. ⁠ Viel Glück🍀⁠ ⁠ ________________________________________⁠ Sämtliche Daten werden ausschließlich für das Gewinnspiel verwendet. Die Gewinner:innen erklären sich mit der Teilnahme einverstanden, dass ihre User-Namen auf dieser Instagram-Seite veröffentlicht werden. Das Gewinnspiel steht in keinem Bezug zu Instagram.⁠ ⁠                                                           ⁠ ⁠ *Anzeige ⁠ ⁠ ⁠ Mit meinem Mann 😍 Mit meinem Freund 😍😍 Mit meiner Familie würde ich gerne testen 😍 Am liebsten würde ich den""Bio-Kraftstoff"" mit meinem Mann verkosten, der hat nur leider kein Instagram 😂🙈 Danke für die Testmöglichkeit! ☺  süße den müssen wir testen zsm 🙌❤️ Ich tanke Kraft und meine Tochter   braucht dringend neue Kräfte Wow...das würde ich doch gern testen wollen...mit euch...    😍😍😍 Ich möchte den Eistee mit   ausprobieren 😍 wir haben immer sehr viel Spaß dabei 🙌🔥 Ich möchte den Kraftstoff mit   verkosten.😍 Ich möchte den Kraftstoff mit   probieren 😍👏👏 Oh da wüsst ich so einige       😍 🍀 Toll 😍 ich würde den Kraftstoff gerne mit    verkosten. Vielen Dank für die tolle Chance.  🌈⭐️☘️❤️💚🌞",,2021-08-17T16:02:01.000Z
CRT9Q6zDG4n,https://www.instagram.com/p/CRT9Q6zDG4n/,143,#eisteefreunde #guya #drinkguya #guayusatee #guayusa #pure #pur #eistee #icedtea #lecker #test #tea #tealover #ausprobieren #produkttest #testen #teeliebe #südamerika #southamerica #dschungel #empfehlung #toll #ilexguayusa #icetea #tee #berlin #nachhaltig #organic #sommer #ecuador,"Guya Pure!⁠ ⁠ Intensitea: 🌱🌱🌱🌱⁠ Sweetness: 🌱🌱🌱⁠ Flavor: 🌱🌱⁠ Organic: 🌱🌱🌱🌱🌱⁠ Total: 🌱🌱🌱🌱🌱⁠ ⁠ Fazit: der heutige Test besteht aus einem lachenden und einem weinenden Auge. Zunächst die guten Nachrichten: der Guya Pure setzt auf den mittlerweile bekannten Aufguss aus Guayusa-Blättern und überzeugt mit einer wunderbaren Intensitea. Die bitter-intensiven Noten des Aufgusses sind kräftig und entfalten schnell ihre aktivierende Wirkung. Zugesetzte Aromen sind nur rudimentär vorhanden und bestehen hauptsächlich aus Zitronen-Noten und leichten Passionsfrucht-Aromen. Die Sweetness dient ebenfalls als Geschmacksträger und setzt auf die für Guya typische Panela-Süße, die dem Eistee eine angenehm malzige Note verleiht. Säure der Zitrone rundet den Guayusa perfekt ab. Verfeinert wird der Trunk durch eine leicht moussierende Kohlensäure. Wir sind riesige Fans und vergeben die volle Punktzahl! Jetzt zur schlechten Nachricht: der Guya Pure wird nicht mehr produziert!⁠ ⁠                                                             ⁠ *Anzeige",,2021-07-14T15:01:53.000Z
CSuFFWGL2VA,https://www.instagram.com/p/CSuFFWGL2VA/,101,#eisteefreunde #nestea #mango #ananas #pineapple #süß #sweet #lecker #eistee #icedtea #tea #tealover #teeliebe #schwarztee #fruchtig #fruity #yummi #test #produkttest #blacktea #ausprobieren #testerin #mittwoch #wednesday #sommer #erfrischung #getränke #exotisch #icetea #tee,"Nestea Mango Ananas!⁠ ⁠ Intensitea: 🌱🌱⁠ Sweetness: 🌱🌱🌱⁠ Flavor: 🌱🌱🌱🌱⁠ Organic: 🌱🌱🌱⁠ Total: 🌱🌱🌱🌱⁠ ⁠ Fazit: heute wird's fruchtig! Der Nestea setzt auf ein Schwarztee-Extrakt ohne nennenswerte Intensitea. Die fehlende Intensitea wird jedoch schnell vom intensiven Geschmack wett gemacht. Fruchtig frische Ananas trifft kernig-süße Mango und kreiert einen exotischen Frucht-Cocktail. Da darf natürlich eine gewisse Sweetness nicht fehlen, die jedoch unter unserer Erwartung bleibt und für einen Nestea noch ziemlich moderat ausfällt. Säure ist ebenfalls in Ansätzen vorhanden und rundet den Nestea gut ab. Unterm Strich sind wir positiv überrascht und finden die exotische Frucht-Mischung super passend zum Eistee-Aroma. Gerne mal probieren!⁠ ⁠                                                             ⁠ *Anzeige Meine Lieblingssorte von Nestea Einer unserer Bestseller und perfekt für den Sommer! ☀ Danke euch für diese tolle Review! 😍 Ey macht mal auch estathe das ist italienisches eistee schmeckt baba hafy",,2021-08-18T15:02:09.000Z
